_id,title,publisher,writers,price,page,image,isbn
64bd8480429d7849d7d362b9,Yaşlandıkça Hayat Neden Çabuk Geçer\nBelleğimiz Geçmişimizi Nasıl Şekillendirir?,METİS YAYINLARI,Douwe Draaisma,"114,19",312,https://img.kitapyurdu.com/v1/getImage/fn:11327371/wh:true/wi:800,9789753426886
64bd8483429d7849d7d362ba,Yıldızlar / Kısa Bir Giriş,TÜRKİYE İŞ BANKASI KÜLTÜR YAYINLARI,Andrew King,"46,97",152,https://img.kitapyurdu.com/v1/getImage/fn:11725744/wh:true/wi:800,9786254294495
64bd8486429d7849d7d362bb,Kültür ve Örgüt\nZihnin Yazılımı,NOBEL AKADEMİK YAYINCILIK,"Geert Hofstede, Gert Jan Hofstede, Michael Minkov","135,40",464,https://img.kitapyurdu.com/v1/getImage/fn:11606842/wh:true/wi:800,9786254271311
64bd8489429d7849d7d362bc,Yıldızlararası Bilimi,ALFA YAYINLARI,Kip Thorne,"136,50",352,https://img.kitapyurdu.com/v1/getImage/fn:10063157/wh:true/wi:800,9786051710181
64bd848d429d7849d7d362bd,Yapay Zekaya Karşı Doğal Zeka,MİTRA YAYINLARI,Roger Penrose,"92,95",225,https://img.kitapyurdu.com/v1/getImage/fn:11714195/wh:true/wi:800,9786259993300
64bd8490429d7849d7d362be,Suyun Hikayesi,ASİKİTAP KAMPANYA,Eşref Atabey,"30,00",456,https://img.kitapyurdu.com/v1/getImage/fn:5506092/wh:true/wi:800,9786059331876
64bd8493429d7849d7d362bf,Analiz 1,NESİN YAYINEVİ,Ali Nesin,"194,40",456,https://img.kitapyurdu.com/v1/getImage/fn:202670/wh:true/wi:800,9786055794804
64bd8497429d7849d7d362c0,"Tüfek, Mikrop ve Çelik (Ciltli)",PEGASUS YAYINLARI,Jared Diamond,"237,25",664,https://img.kitapyurdu.com/v1/getImage/fn:7308257/wh:true/wi:800,9786052994580
64bd849a429d7849d7d362c1,Elektronikte Arıza Bulma ve Giderme Teknikleri -1,ALTAŞ YAYINCILIK,Önder Şişer,"150,00",264,https://img.kitapyurdu.com/v1/getImage/fn:293581/wh:true/wi:800,9789758834273
64bd849d429d7849d7d362c2,Cro Magnon\nBuzul Çağı İlk Modern İnsanı Nasıl Yarattı?,SAY YAYINLARI,Brian Fagan,"100,80",376,https://img.kitapyurdu.com/v1/getImage/fn:11371425/wh:true/wi:800,9786050207361
64bd84a0429d7849d7d362c3,Şemsiye Teoremi,SAY YAYINLARI,Mickael Launay,"73,00",288,https://img.kitapyurdu.com/v1/getImage/fn:11512302/wh:true/wi:800,9786050208788
64bd84a4429d7849d7d362c4,Bilim ve Buluşlar Tarihi,İMGE KİTABEVİ YAYINLARI,Isaac Asimov,"437,71",767,https://img.kitapyurdu.com/v1/getImage/fn:9912929/wh:true/wi:800,
64bd84a7429d7849d7d362c5,Çizgibilm,ORTAPİA,Dr. Aslı Şan Dağlı Gül,"73,01",192,https://img.kitapyurdu.com/v1/getImage/fn:11685865/wh:true/wi:800,9786057144614
64bd84aa429d7849d7d362c6,Tesadüfün Ötesi,ALFA YAYINLARI,"Brian King, Martin Plimmer","90,00",296,https://img.kitapyurdu.com/v1/getImage/fn:11575631/wh:true/wi:800,9786254495601
64bd84ad429d7849d7d362c7,İstihbarat Teknolojileri,KAMER YAYINLARI,Sait Yılmaz,"117,00",385,https://img.kitapyurdu.com/v1/getImage/fn:11631835/wh:true/wi:800,9786257073547
64bd84b0429d7849d7d362c8,Kütleçekimi Dalgaları,SAY YAYINLARI,Brian Clegg,"43,20",168,https://img.kitapyurdu.com/v1/getImage/fn:11521988/wh:true/wi:800,9786050208832
64bd84b3429d7849d7d362c9,Matematikçi Kedi Penrose'un Maceraları,DORUK YAYINLARI,Theoni Pappas,"108,00",120,https://img.kitapyurdu.com/v1/getImage/fn:123884/wh:true/wi:800,9789755535654
64bd84b6429d7849d7d362ca,Broca'nın Beyni\nBilim Aşkı Üzerine Düşünceler,SAY YAYINLARI,Carl Sagan,"117,00",432,https://img.kitapyurdu.com/v1/getImage/fn:21311/wh:true/wi:800,9786050200072
64bd84b9429d7849d7d362cb,Biyoteknoloji Çağında İnsan Kalabilmek,SARMAL KİTABEVİ,Elif Akçay,"53,28",184,https://img.kitapyurdu.com/v1/getImage/fn:11530308/wh:true/wi:800,9786057370655
64bd84bc429d7849d7d362cc,Basit Şifreleme Teknikleri,EFE AKADEMİ YAYINLARI,Dr. Şaban Can Şenay,"63,70",107,https://img.kitapyurdu.com/v1/getImage/fn:11619379/wh:true/wi:800,9786258217285
64bd84bf429d7849d7d362cd,Diferansiyel Denklemler/Schaum's Outlines,NOBEL AKADEMİK YAYINCILIK,Richard Bronson,"176,00",392,https://img.kitapyurdu.com/v1/getImage/fn:9987056/wh:true/wi:800,9786051336060
64bd84c3429d7849d7d362ce,Bilinç Gökten Düşmedi,ALFA YAYINLARI,Hoimar V. Ditfurth,"117,00",412,https://img.kitapyurdu.com/v1/getImage/fn:11451006/wh:true/wi:800,9786254490019
64bd84c6429d7849d7d362cf,Kötü Tavsiye\nBilim ve Sahte Bilim,SABRİ ÜLKER VAKFI YAYINLARI,Paul A. Offit,"59,04",280,https://img.kitapyurdu.com/v1/getImage/fn:11593702/wh:true/wi:800,9786058012325
64bd84c9429d7849d7d362d0,Ben Bilmem Gen'im Bilir,SAY YAYINLARI,Katie McKissick,"54,00",248,https://img.kitapyurdu.com/v1/getImage/fn:11476039/wh:true/wi:800,9786050205268
64bd84cf429d7849d7d362d1,Zamanın Kozmolojik Tarihi,ALFA YAYINLARI,Sean Carroll,"152,10",512,https://img.kitapyurdu.com/v1/getImage/fn:11296464/wh:true/wi:800,9786051716213
64bd84d2429d7849d7d362d2,İslam Ülkelerinde Bilimin Gerileyişi,ABAKÜS KİTAP - KAMPANYA,Prof. Dr. Timur Karaçay,"22,00",168,https://img.kitapyurdu.com/v1/getImage/fn:5905981/wh:true/wi:800,9786059129930
64bd84d5429d7849d7d362d3,Neden Sorusunun Kitabı\nNeden-Sonuç İlişkisinin Yeni Bilimi,GİNKO BİLİM,"Dana Mackenzie, Judea Pearl","118,95",408,https://img.kitapyurdu.com/v1/getImage/fn:11281400/wh:true/wi:800,9786050640922
64bd84d8429d7849d7d362d4,Evrensel Sırlar,KİTSAN BASIM YAYIN,Ahmed Hulusi,"64,94",228,https://img.kitapyurdu.com/v1/getImage/fn:7063971/wh:true/wi:800,9789757557371
64bd84dc429d7849d7d362d5,Yaratılış mi Evrim mi?\nBilim İnsanları Yaratılışçılığı Tartışıyor,AYRINTI YAYINLARI,,"100,80",448,https://img.kitapyurdu.com/v1/getImage/fn:11578742/wh:true/wi:800,9786053141945
64bd84e0429d7849d7d362d6,National Geographic Kids Robotik Hakkında Her Şey,BETA KIDS,"Jennifer Swanson, Shah Selbe","82,16",64,https://img.kitapyurdu.com/v1/getImage/fn:10543587/wh:true/wi:800,9786053339120
64bd84e3429d7849d7d362d7,Yöneylem Araştırması- I / Piton Kod Örnekleriyle,NOBEL AKADEMİK YAYINCILIK,M. Fatih Hocaoğlu,"184,80",540,https://img.kitapyurdu.com/v1/getImage/fn:11681357/wh:true/wi:800,9786254273858
64bd84e6429d7849d7d362d8,SPSS ile Bilimsel Araştırma Sürecinde Nicel Veri Analizi,PEGEM AKADEMİ YAYINCILIK,Abdullah Can,"137,76",430,https://img.kitapyurdu.com/v1/getImage/fn:3575890/wh:true/wi:800,9786053644484
64bd84e9429d7849d7d362d9,"Güvenlik, Teknoloji ve Yeni Tehditler",NOBEL AKADEMİK YAYINCILIK,Kolektif,"184,80",428,https://img.kitapyurdu.com/v1/getImage/fn:11226482/wh:true/wi:800,9786254020407
64bd84ec429d7849d7d362da,"Einstein'ın Evreni\nAlbert Einstein'ın Hayal Gücü, Uzay ve Zaman Kavrayışımızı Nasıl Dönüştürdü",ODTÜ GELİŞTİRME VAKFI YAYINCILIK,Michio Kaku,"69,88",215,https://img.kitapyurdu.com/v1/getImage/fn:93896/wh:true/wi:800,9786054362837
64bd84ef429d7849d7d362db,Düşüncenin Maddesi,ALFA YAYINLARI,Steven Pinker,"152,10",576,https://img.kitapyurdu.com/v1/getImage/fn:11146718/wh:true/wi:800,9786051716329
64bd84f2429d7849d7d362dc,Biyoçeşitlilik,YENİ İNSAN YAYINEVİ,"Stefano Mancuso, Carlo Petrini","34,80",80,https://img.kitapyurdu.com/v1/getImage/fn:11449283/wh:true/wi:800,9786257537001
64bd84f5429d7849d7d362dd,Sihirli Matematik Oyunları,PROFİL KİTAP,Edward H. Julius,"68,75",142,https://img.kitapyurdu.com/v1/getImage/fn:5594364/wh:true/wi:800,9789759963590
64bd84f8429d7849d7d362de,Sherlock Holmes’un Başarı Sırları\nUsta Dedektiften Hayat Dersleri,TEFRİKA YAYINLARI,David Acord,"64,50",208,https://img.kitapyurdu.com/v1/getImage/fn:3973877/wh:true/wi:800,9786058267220
64bd84fb429d7849d7d362df,Altı Olasılıksız Şey,ALFA YAYINLARI,John Gribbin,"61,20",104,https://img.kitapyurdu.com/v1/getImage/fn:11571878/wh:true/wi:800,9786254496011
64bd84fe429d7849d7d362e0,Soru-Yanıt Şeklinde Makine Elemanları,SEÇ YAYIN DAĞITIM,Prof.Dr. Hikmet Rende,"19,56",468,https://img.kitapyurdu.com/v1/getImage/fn:155206/wh:true/wi:800,9789757670216
64bd8502429d7849d7d362e1,Kısa Matematik Tarihi,DORUK YAYINLARI,Dirk J. Struik,"105,00",270,https://img.kitapyurdu.com/v1/getImage/fn:3188183/wh:true/wi:800,9789756557853
64bd8505429d7849d7d362e2,Metalurji ve Malzeme Mühendisleri için Termodinamik,LİTERATÜR - DERS KİTAPLARI,Prof. Dr. Süheyla Aydın,"207,67",296,https://img.kitapyurdu.com/v1/getImage/fn:11473020/wh:true/wi:800,9789750406614
64bd8508429d7849d7d362e3,Termodinamik-1,PALME YAYINCILIK,Prof.Dr. Mustafa Atmaca,"97,94",200,https://img.kitapyurdu.com/v1/getImage/fn:11632596/wh:true/wi:800,9786052829639
64bd850b429d7849d7d362e4,Uzay Yolu Fiziği,KETEBE YAYINEVİ,Lawrence Maxwell Krauss,"98,34",216,https://img.kitapyurdu.com/v1/getImage/fn:11711623/wh:true/wi:800,9786256910669
64bd850e429d7849d7d362e5,Son Doğal İnsan\nNereden Geldik Nereye Gidiyoruz ?,TÜRKİYE İŞ BANKASI KÜLTÜR YAYINLARI,"Robert A. Norman, Sharad P. Paul","52,20",200,https://img.kitapyurdu.com/v1/getImage/fn:11305125/wh:true/wi:800,9786254051425
64bd8511429d7849d7d362e6,50 Soruda Görelilik Kuramları,BİLİM VE GELECEK KİTAPLIĞI,İbrahim Semiz,"92,69",286,https://img.kitapyurdu.com/v1/getImage/fn:11278869/wh:true/wi:800,9786055888114
64bd8514429d7849d7d362e7,"Bilimsel Araştırma Süreçleri\nYöntem, Teknik ve Etiğe Giriş",GRAFİKER YAYINLARI,Kolektif,"148,20",324,https://img.kitapyurdu.com/v1/getImage/fn:7725559/wh:true/wi:800,9786052233245
64bd8517429d7849d7d362e8,Doğa Gözlemcisinin Not Defteri Ağaçlar,KUMDAN KALE YAYINLARI,Cansu Demirbağ,"64,50",60,https://img.kitapyurdu.com/v1/getImage/fn:11407725/wh:true/wi:800,9786059267861
64bd851a429d7849d7d362e9,Gaia\nDünyadaki Yaşama Yeni Bir Bakış,ALFA YAYINLARI,James Lovelock,"42,90",199,https://img.kitapyurdu.com/v1/getImage/fn:2999138/wh:true/wi:800,9786051714455
64bd851d429d7849d7d362ea,Yapay Zeka Etiği\nDisiplinlerarası Bir Yaklaşım,İSAR,,"113,10",288,https://img.kitapyurdu.com/v1/getImage/fn:11666953/wh:true/wi:800,9786059276399
64bd8520429d7849d7d362eb,Devlerin Takım Çantası,EPSİLON YAYINEVİ,Tim Ferriss,"205,56",840,https://img.kitapyurdu.com/v1/getImage/fn:11731256/wh:true/wi:800,9786254143908
64bd8523429d7849d7d362ec,Dalgalar Beni Çağırır - Erden Eruç,ELMA YAYINEVİ,Çağrı Özpideciler,"84,25",360,https://img.kitapyurdu.com/v1/getImage/fn:11566713/wh:true/wi:800,9786257112581
64bd8526429d7849d7d362ed,Beyindeki Aynalar,ALFA YAYINLARI,"Corrado Sinıgaglia, Giacomo Rizzolatti","66,30",210,https://img.kitapyurdu.com/v1/getImage/fn:10300031/wh:true/wi:800,9786051714547
64bd8529429d7849d7d362ee,Matematiksel İmha Silahları,TELLEKT,Cathy O'Neil,"124,00",256,https://img.kitapyurdu.com/v1/getImage/fn:11250548/wh:true/wi:800,9786058043398
64bd852d429d7849d7d362ef,Genişletilmiş Zihin,SERENAD,Annie Murphy Paul,"90,30",320,https://img.kitapyurdu.com/v1/getImage/fn:11634474/wh:true/wi:800,9786057330482
64bd8530429d7849d7d362f0,Her Şeyin Teorisi Yoktur,ALFA YAYINLARI,Lars Q. English,"64,80",244,https://img.kitapyurdu.com/v1/getImage/fn:11607128/wh:true/wi:800,9786254496462
64bd8534429d7849d7d362f1,Meraklısına Evrim,NOVA KİTAP,Sherrie Lyons,"78,38",264,https://img.kitapyurdu.com/v1/getImage/fn:11571850/wh:true/wi:800,9786258489316
64bd8537429d7849d7d362f2,Toplum Mühendisliği,NOBEL AKADEMİK YAYINCILIK,Dr. Sait Yılmaz,"152,10",360,https://img.kitapyurdu.com/v1/getImage/fn:11696130/wh:true/wi:800,9786254279577
64bd853b429d7849d7d362f3,Tanrı Zar Atmaz,PEGASUS YAYINLARI,"Igor Bogdanov, Grichka Bogdanov","81,00",224,https://img.kitapyurdu.com/v1/getImage/fn:1112357/wh:true/wi:800,9786053437000
64bd853e429d7849d7d362f4,Osmanlı Bilginleri,İZ YAYINCILIK,Taşköprülüzade Ahmet Efendi,"217,14",408,https://img.kitapyurdu.com/v1/getImage/fn:9614721/wh:true/wi:800,9789753556057
64bd8541429d7849d7d362f5,"Transandans\nAteş, Dil, Güzellik ve Zaman Üstünden İnsanın Evrimi",DOMİNGO YAYINEVİ,Gaia Vince,"72,60",368,https://img.kitapyurdu.com/v1/getImage/fn:11506604/wh:true/wi:800,9786051982090
64bd8544429d7849d7d362f6,Müziğin Etkisindeki Beyin,PEGASUS YAYINLARI,Daniel J. Levitin,"97,50",352,https://img.kitapyurdu.com/v1/getImage/fn:1109315/wh:true/wi:800,9786053436805
64bd8547429d7849d7d362f7,Dedikoducu Beyin,NEMESİS KİTAP,Timur Yılmaz,"75,53",296,https://img.kitapyurdu.com/v1/getImage/fn:11475913/wh:true/wi:800,9786257359672
64bd854a429d7849d7d362f8,Balıklar Neden Var Olmadı?,NOVA KİTAP,Lulu Miller,"61,88",216,https://img.kitapyurdu.com/v1/getImage/fn:11683436/wh:true/wi:800,9786258489637
64bd854d429d7849d7d362f9,Bilimin Devleri / Marie Curie,MARTI ÇOCUK YAYINLARI,Kathleen Krull,"22,00",128,https://img.kitapyurdu.com/v1/getImage/fn:7475165/wh:true/wi:800,9786051868257
64bd8550429d7849d7d362fa,Mekan Yaratmak\nBeyin Neyin Nerede Olduğunu Nasıl Biliyor?,METİS YAYINLARI,Jennifer M. Groh,"88,82",232,https://img.kitapyurdu.com/v1/getImage/fn:11389286/wh:true/wi:800,9786053160502
64bd8554429d7849d7d362fb,Kaza Dedektifleri\nDünyanın En Gizemli Hava Kazalarının İzinde,PANAMA YAYINCILIK,Christine Negroni,"55,25",312,https://img.kitapyurdu.com/v1/getImage/fn:5969619/wh:true/wi:800,9786052221143
64bd8557429d7849d7d362fc,Profesör Stewart’ın Matematik Hazineleri,ALFA YAYINLARI,Ian Stewart,"107,28",368,https://img.kitapyurdu.com/v1/getImage/fn:11544357/wh:true/wi:800,9786254495489
64bd855a429d7849d7d362fd,Motor Teknolojisi,NOBEL AKADEMİK YAYINCILIK,Muzaffer Hakan Yardım,"178,50",432,https://img.kitapyurdu.com/v1/getImage/fn:11485485/wh:true/wi:800,9786051333922
64bd855d429d7849d7d362fe,Kuantum Fiziği İle Bilinç Çağına Yolculuk,NOBEL AKADEMİK YAYINCILIK,Prof. Dr. Mustafa Erol,"71,40",208,https://img.kitapyurdu.com/v1/getImage/fn:11615917/wh:true/wi:800,9786254270451
64bd8560429d7849d7d362ff,Muhtemel İmkansızlıklar\nBaşlangıçlar ve Bitişler Üzerine Düşünceler,MİNOTOR KİTAP,Alan Lightman,"84,00",192,https://img.kitapyurdu.com/v1/getImage/fn:11670413/wh:true/wi:800,9786057106131
64bd8563429d7849d7d36300,Denetimli Makine Öğrenmesi Algoritmaları - R ve Python Uygulamaları,NOBEL AKADEMİK YAYINCILIK,Kolektif,"126,00",310,https://img.kitapyurdu.com/v1/getImage/fn:11631245/wh:true/wi:800,9786254274435
64bd8566429d7849d7d36301,Müzik Araştırmalarında Bilimsel Yöntem ve Yaklaşımlar,NOBEL AKADEMİK YAYINCILIK,Kolektif,"122,53",310,https://img.kitapyurdu.com/v1/getImage/fn:11679301/wh:true/wi:800,9786254278198
64bd8569429d7849d7d36302,"Sosyal Bilimlerde Araştırma Yöntem, Teknik ve İlkeler",PEGEM AKADEMİ YAYINCILIK,Prof. Dr. Ali Balcı,"145,60",408,https://img.kitapyurdu.com/v1/getImage/fn:175110/wh:true/wi:800,9789756802403
64bd856c429d7849d7d36303,"Bilinç, Kullanım Kılavuzu",METİS YAYINLARI,Adam Zeman,"152,26",480,https://img.kitapyurdu.com/v1/getImage/fn:11381711/wh:true/wi:800,9789753425803
64bd8570429d7849d7d36304,Bilgisayar Komutları Nasıl Takip Eder? / Küçük Yazılımcılar İçin Rehber,ERDEM ÇOCUK YAYINLARI,J. T. Liso,"30,94",48,https://img.kitapyurdu.com/v1/getImage/fn:11384740/wh:true/wi:800,9786052791455
64bd8573429d7849d7d36305,Usturlap Kullanım Kılavuzu,KİTAPYURDU DOĞRUDAN YAYINCILIK (KDY),İbrahim Aybek,"82,00",56,https://img.kitapyurdu.com/v1/getImage/fn:11426808/wh:true/wi:800,9786254120718
64bd8576429d7849d7d36306,Olasılık ve Tümevarım Mantığına Giriş,ALFA YAYINLARI,Ian Hacking,"117,00",455,https://img.kitapyurdu.com/v1/getImage/fn:1005165/wh:true/wi:800,9786051069814
64bd8579429d7849d7d36307,Sıfırdan Sonsuza Matematiğin Öyküsü,SAY YAYINLARI,Chris Waring,"58,50",200,https://img.kitapyurdu.com/v1/getImage/fn:1121597/wh:true/wi:800,9786050202724
64bd857c429d7849d7d36308,İnternet Galaksisi,PHOENİX YAYINEVİ,Manuel Castells,"105,00",384,https://img.kitapyurdu.com/v1/getImage/fn:11353504/wh:true/wi:800,9786057789143
64bd857f429d7849d7d36309,Doğru Akım Devreleri\nProblem Çözümleri,BETA BASIM YAYIM,"Mustafa Yağımlı, Feyzi Akar","214,07",456,https://img.kitapyurdu.com/v1/getImage/fn:11500594/wh:true/wi:800,9786052428238
64bd8582429d7849d7d3630a,Makine Elemanları ve Konstrüksiyon Örnekleri,DORA YAYINLARI,"Fatih C. Babalık, Kadir Çavdar","274,99",848,https://img.kitapyurdu.com/v1/getImage/fn:11474395/wh:true/wi:800,9786052473108
64bd8585429d7849d7d3630b,Doruk Performans,BEYAZ YAYINLARI,Turgay Biçer,"76,02",268,https://img.kitapyurdu.com/v1/getImage/fn:5445107/wh:true/wi:800,9789758261048
64bd8588429d7849d7d3630c,Şehir Coğrafyası,NOBEL AKADEMİK YAYINCILIK,"Alpaslan Aliağaoğlu, Abdullah Uğur","135,00",328,https://img.kitapyurdu.com/v1/getImage/fn:11381523/wh:true/wi:800,9786051332048
64bd858b429d7849d7d3630d,Sistem / Dünyayı Ele Geçiren İnternet Aslında Kimin Elinde,TİMAŞ YAYINLARI,James Ball,"108,50",352,https://img.kitapyurdu.com/v1/getImage/fn:11413675/wh:true/wi:800,9786050834598
64bd858e429d7849d7d3630e,Mod Birleştirme Yöntemi ile Bina Yapısal Analizi (SAP2000 Uygulamalı),NOBEL BİLİMSEL,Dr. Hakan Ulutaş,"126,00",158,https://img.kitapyurdu.com/v1/getImage/fn:11675661/wh:true/wi:800,9786254336317
64bd8591429d7849d7d3630f,Uçak ve Uzay Mühendisleri İçin Uçuşa Başlangıç,NOBEL AKADEMİK YAYINCILIK,John D. Anderson,"371,80",944,https://img.kitapyurdu.com/v1/getImage/fn:1178572/wh:true/wi:800,9786053203803
64bd8594429d7849d7d36310,İlginç Hayatlarıyla Bilim İnsanları,TİMAŞ GENÇ,Çiğdem Can,"64,00",192,https://img.kitapyurdu.com/v1/getImage/fn:11315275/wh:true/wi:800,9786050823219
64bd8597429d7849d7d36311,İstatistikten Nefret Edenler İçin İstatistik,PEGEM AKADEMİ YAYINCILIK,Neil Salkind,"149,24",464,https://img.kitapyurdu.com/v1/getImage/fn:1115969/wh:true/wi:800,9786053182412
64bd859a429d7849d7d36312,Genel Mikrobiyoloji ve Laboratuvar Kılavuzu,NOBEL AKADEMİK YAYINCILIK,"Selma Güven, Nükhet N. Demirel Zorba","109,34",248,https://img.kitapyurdu.com/v1/getImage/fn:11690224/wh:true/wi:800,9786055426958
64bd859d429d7849d7d36313,Dahice Hatalar,ALTIN KİTAPLAR-KAMPANYA,Mario Livio,"39,90",328,https://img.kitapyurdu.com/v1/getImage/fn:11312502/wh:true/wi:800,9789752126039
64bd85a0429d7849d7d36314,Genlerimizin Yolculuğu,SAY YAYINLARI,"Johannes Krause, Thomas Trappe","54,00",256,https://img.kitapyurdu.com/v1/getImage/fn:11327518/wh:true/wi:800,9786050208214
64bd85a3429d7849d7d36315,Matematik ve Mizah,DORUK YAYINLARI,John Allen Paulos,"54,00",102,https://img.kitapyurdu.com/v1/getImage/fn:9083/wh:true/wi:800,9789755534206
64bd85a6429d7849d7d36316,Kuantum Ansiklopedik Sözlük (Ciltli),ALFA YAYINLARI,John Gribbin,"180,00",655,https://img.kitapyurdu.com/v1/getImage/fn:11466241/wh:true/wi:800,9786254494024
64bd85a9429d7849d7d36317,Daha da Küçükler İçin Şu Acayip Kurbağalar,UĞURBÖCEĞİ YAYINLARI,Tarık Uslu,"31,68",48,https://img.kitapyurdu.com/v1/getImage/fn:11287101/wh:true/wi:800,9786257151207
64bd85ac429d7849d7d36318,İşte Bunlar Hep Astronomi,DOMİNGO ÇOCUK,Malcolm Croft,"57,75",112,https://img.kitapyurdu.com/v1/getImage/fn:11359277/wh:true/wi:800,9786051982571
64bd85af429d7849d7d36319,Bilgi Ağacı\nİnsan Anlayışının Biyolojik Temelleri,METİS YAYINLARI,"Humberto R. Maturana, Francisco G. Varela","99,13",264,https://img.kitapyurdu.com/v1/getImage/fn:11592132/wh:true/wi:800,9789753427562
64bd85b2429d7849d7d3631a,Genç Bilim Adamına Öğütler,KIRMIZI YAYINLARI,Peter Brian Medawar,"44,72",136,https://img.kitapyurdu.com/v1/getImage/fn:5567207/wh:true/wi:800,9786055411572
64bd85b6429d7849d7d3631b,Hala Zeki Olduğunu Düşünüyor musun?,FOL KİTAP,John Farndon,"56,97",192,https://img.kitapyurdu.com/v1/getImage/fn:11478588/wh:true/wi:800,9786257307734
64bd85ba429d7849d7d3631c,CCS C İle PIC Programlama,ALTAŞ YAYINCILIK,Serdar Çiçek,"200,00",592,https://img.kitapyurdu.com/v1/getImage/fn:11436447/wh:true/wi:800,9789758834204
64bd85bd429d7849d7d3631d,Başarısız Hipotez Tanrı,AYLAK KİTAP,Victor J. Stenger,"96,51",222,https://img.kitapyurdu.com/v1/getImage/fn:199616/wh:true/wi:800,9786055691448
64bd85c1429d7849d7d3631e,"Enerji, Karmaşıklık ve Çöküş",EFİL YAYINEVİ,Cengiz Aytun,"196,56",306,https://img.kitapyurdu.com/v1/getImage/fn:11716204/wh:true/wi:800,9786057265340
64bd85c3429d7849d7d3631f,Laboratuar Teknikleri,DORA YAYINLARI,Süreyya Saltan Evrensel,"129,94",196,https://img.kitapyurdu.com/v1/getImage/fn:1122148/wh:true/wi:800,9786052471364
64bd85c6429d7849d7d36320,Biyoistatistik,HATİBOĞLU YAYINEVİ,"Kadir Sümbüloğlu, Prof. Dr. Vildan Sümbüloğlu","170,00",299,https://img.kitapyurdu.com/v1/getImage/fn:193147/wh:true/wi:800,9789757527121
64bd85ca429d7849d7d36321,Kimya Mı Dediniz?,BİLGE KÜLTÜR SANAT,"Yann Verchier , Nicolas Gerber","87,50",164,https://img.kitapyurdu.com/v1/getImage/fn:10282790/wh:true/wi:800,9786057931474
64bd85ce429d7849d7d36322,Buluşlarım\nBir Dahinin Özyaşamöyküsü,SAY YAYINLARI,Nikola Tesla,"32,00",100,https://img.kitapyurdu.com/v1/getImage/fn:1171935/wh:true/wi:800,9786050205114
64bd85d1429d7849d7d36323,Nitel Araştırma ve Değerlendirme Yöntemleri (Ciltsiz),PEGEM AKADEMİ YAYINCILIK,Michael Quinn Patton,"331,24",684,https://img.kitapyurdu.com/v1/getImage/fn:1033278/wh:true/wi:800,9786053649335
64bd85d4429d7849d7d36324,Doğal ve Endüstriyel Kozmetik Formülleri,UMUTTEPE YAYINLARI,Doç. Dr. Ömer Güngör,"67,60",130,https://img.kitapyurdu.com/v1/getImage/fn:11643915/wh:true/wi:800,9786057858993
64bd85d8429d7849d7d36325,Sistem Analizi ve Tasarımı,ABAKÜS KİTAP - KAMPANYA,Nafiz Ünlü,"28,00",304,https://img.kitapyurdu.com/v1/getImage/fn:4650222/wh:true/wi:800,9786059129497
64bd85db429d7849d7d36326,Genç Matematikçiye Mektuplar (Cep Boy),PROFİL KİTAP,Ian Stewart,"88,00",232,https://img.kitapyurdu.com/v1/getImage/fn:299491/wh:true/wi:800,9789759963644
64bd85de429d7849d7d36327,Çöp DNA,SAY YAYINLARI,Nessa Carey,"108,00",400,https://img.kitapyurdu.com/v1/getImage/fn:11430152/wh:true/wi:800,9786050207408
64bd85e3429d7849d7d36328,Bir Orman Yolculuğu,ORMAN MÜHENDİSLERİ ODASI KÜLTÜR SANAT YAYINLARI,John Perlin,"130,00",485,https://img.kitapyurdu.com/v1/getImage/fn:11679102/wh:true/wi:800,9786057492739
64bd85e6429d7849d7d36329,Biyomedikal Mühendisliğinin Temelleri,NOBEL AKADEMİK YAYINCILIK,Kolektif,"248,10",704,https://img.kitapyurdu.com/v1/getImage/fn:11632369/wh:true/wi:800,9786254174995
64bd85e9429d7849d7d3632a,Yükseliş\nKrizdeki Uluslar İçin Dönüm Noktaları (Ciltli),PEGASUS YAYINLARI,Jared Diamond,"162,50",576,https://img.kitapyurdu.com/v1/getImage/fn:9899063/wh:true/wi:800,9786052997468
64bd85ec429d7849d7d3632b,Nöroplastisite,PAN YAYINCILIK,Moheb Costandi,"105,63",200,https://img.kitapyurdu.com/v1/getImage/fn:8144658/wh:true/wi:800,9786059646536
64bd85f0429d7849d7d3632c,Bahçenin Koruyucuları,ONUR KİTAP,Dolores Cannon,"189,06",376,https://img.kitapyurdu.com/v1/getImage/fn:11690252/wh:true/wi:800,9786052141847
64bd85f4429d7849d7d3632d,Uzayın Sırları,BOĞAZİÇİ YAYINLARI,Taşkın Tuna,"78,00",392,https://img.kitapyurdu.com/v1/getImage/fn:10394546/wh:true/wi:800,9789754510799
64bd85f7429d7849d7d3632e,Marie Curie - Bilimin İzinde,TİMAŞ İLK GENÇ,Recep Şükrü Apuhan,"49,80",160,https://img.kitapyurdu.com/v1/getImage/fn:11485282/wh:true/wi:800,9786050821451
64bd85fa429d7849d7d3632f,Matematiğin Tarihi,DORUK YAYINLARI,Carl B. Boyer,"264,00",712,https://img.kitapyurdu.com/v1/getImage/fn:1033682/wh:true/wi:800,9789755536248
