"_id,title,publisher,writers,price,page,image,isbn";
"64bd556a59faae5ec995ceea,Temel Bina Akustiği,cinius yayınları,Serhat Durmaz,""105,40"",248,https://asset.kitapsepeti.com/temel-bina-akustigi-248096-41-O.jpg,9786257255950";
"64bd556d59faae5ec995ceeb,Atmosferik Tozun Uzaktan Algılama ile Belirlenmesi,kriter yayınları,Doğukan Doğu Yavaşlı,""46,20"",94,https://asset.kitapsepeti.com/atmosferik-tozun-uzaktan-algilama-ile-belirlenmesi-345148-41-O.jpg,9786257130349";
"64bd557059faae5ec995ceec,Kent İçi Metro Tünelciliği,i̇deal kültür yayıncılık,Murat Canbal,""136,00"",156,https://asset.kitapsepeti.com/kent-ici-metro-tunelciligi-216399-41-O.jpg,9786257059268";
"64bd557359faae5ec995ceed,Rol ve Toplumsal Yapı,anı yayıncılık,Eyüp Kemerlioğlu,""75,44"",210,https://asset.kitapsepeti.com/rol-ve-toplumsal-yapi-216307-41-O.jpg,9786051705590";
"64bd557659faae5ec995ceee,Homo Sapiens: İnsanın Evrimi,bgst yayınları,Jean-Baptiste de Panafieu,""28,86"",180,https://asset.kitapsepeti.com/homo-sapiens-insanin-evrimi-216295-41-O.jpg,9789756165980";
"64bd557959faae5ec995ceef,Sağlık Bilimlerinde Araştırma ve Değerlendirmeler Cilt 4,gece kitaplığı,Ahmet Tuğrul Eruyar,""109,44"",272,https://asset.kitapsepeti.com/saglik-bilimlerinde-arastirma-ve-degerlendirmeler-cilt-4-176074-41-O.jpg,9786257411837";
"64bd557c59faae5ec995cef0,İktisadi ve İdari Bilimlerde Araştırma ve Değerlendirmeler Cilt 1,gece kitaplığı,Abdülkadir Gümüş,""109,44"",372,https://asset.kitapsepeti.com/iktisadi-ve-idari-bilimlerde-arastirma-ve-degerlendirmeler-cilt-41026-176072-41-O.jpg,9786257411622";
"64bd557f59faae5ec995cef1,Sağlık Bilimlerinde Araştırma ve Değerlendirmeler Cilt 2,gece kitaplığı,Melike Işık,""109,44"",400,https://asset.kitapsepeti.com/saglik-bilimlerinde-arastirma-ve-degerlendirmeler-cilt-2-176080-41-O.jpg,9786257411592";
"64bd558259faae5ec995cef2,Ölümcül Yakınlıklar,metis yayınları,Dorothy H. Crawford,""88,55"",248,https://asset.kitapsepeti.com/olumcul-yakinliklar-217091-40-O.jpg,9786053161738";
"64bd558559faae5ec995cef3,Uranyum Gezegenden Kaçış,cinius yayınları,Metin Şahin,""43,40"",54,https://asset.kitapsepeti.com/uranyum-gezegenden-kacis-249402-40-O.jpg,9786257790796";
"64bd558859faae5ec995cef4,Bilim Kurgu ve Yapay Sinir Ağları,cinius yayınları,Metin Şahin,""43,40"",50,https://asset.kitapsepeti.com/bilim-kurgu-ve-yapay-sinir-aglari-249514-40-O.jpg,9786257863858";
"64bd558c59faae5ec995cef5,Atom Geometrisi,profil kitap,Burhan Güler,""67,00"",206,https://asset.kitapsepeti.com/atom-geometrisi-175822-40-O.jpg,9786257637343";
"64bd558f59faae5ec995cef6,Asi Yıldız,profil kitap,Colin Stuart,""100,50"",304,https://asset.kitapsepeti.com/asi-yildiz-248642-40-O.jpg,9786257111997";
"64bd559259faae5ec995cef7,Spor Bilimleri Öğrencilerinin Uzaktan Eğitime Yönelik Görüşleri,akademisyen kitabevi,Mikail Kanbak,""61,50"",90,https://asset.kitapsepeti.com/spor-bilimleri-ogrencilerinin-uzaktan-egitime-yonelik-gorusleri-248714-40-O.jpg,9786257451178";
"64bd559559faae5ec995cef8,Bilgi Üretim Yönetimi ve Bilgi Üretim Merkezleri,akademisyen kitabevi,Mehmet Karahan,""143,50"",318,https://asset.kitapsepeti.com/bilgi-uretim-yonetimi-ve-bilgi-uretim-merkezleri-248506-40-O.jpg,9786257275903";
"64bd559859faae5ec995cef9,Yenidünya Eriobotrya Japonica Çekirdeğinden Aktif Karbon Üretimi ve Karakterizasyonu,akademisyen kitabevi,Fevzi Kılıçel,""123,00"",189,https://asset.kitapsepeti.com/yenidunya-eriobotrya-japonica-cekirdeginden-aktif-karbon-uretimi-ve-karakterizasyonu-248554-40-O.jpg,9786257106870";
"64bd559b59faae5ec995cefa,Beyni Anlamak,ketebe yayınları,John E. Dowling,""42,88"",364,https://asset.kitapsepeti.com/beyni-anlamak-190270-40-O.jpg,9786050676259";
"64bd559e59faae5ec995cefb,Algoritmalar Ne İster?,tellekt,Ed Finn,""117,25"",296,https://asset.kitapsepeti.com/algoritmalar-ne-ister-174441-40-O.jpg,9786257118002";
"64bd55a159faae5ec995cefc,Savunma Sanayinde İnovasyon Temelli Bir Strateji Merkezi: Konya,paradigma akademi yayınları,Ayşe Özge Artekin,""92,40"",164,https://asset.kitapsepeti.com/savunma-sanayinde-inovasyon-temelli-bir-strateji-merkezi-konya-359882-40-O.jpg,9786257881678";
"64bd55a459faae5ec995cefd,Pandeminin Düşürdüğü Maskeler,i̇letişim yayınevi,Kayıhan Pala,""67,21"",271,https://asset.kitapsepeti.com/pandeminin-dusurdugu-maskeler-250664-39-O.jpg,9789750530548";
"64bd55a759faae5ec995cefe,Ölüye Yatma Sanatı,i̇ndigo kitap,Elizabeth Greenwood,""31,90"",288,https://asset.kitapsepeti.com/oluye-yatma-sanati-273116-39-O.jpg,9786257671477";
"64bd55aa59faae5ec995ceff,Eğitim Bilimleri Alanında Akademik Çalışmalar 2 Cilt 2,gece kitaplığı,Onur Zahal,""123,12"",356,https://asset.kitapsepeti.com/egitim-bilimleri-alaninda-akademik-calismalar-2-cilt-2-480709-39-O.jpg,9786257858090";
"64bd55ad59faae5ec995cf00,Fen Bilimleri ve Matematik Alanında Akademik Çalışmalar 2,gece kitaplığı,Hasan Akgül,""75,81"",96,https://asset.kitapsepeti.com/fen-bilimleri-ve-matematik-alaninda-akademik-calismalar-2-350796-39-O.jpg,9786257884662";
"64bd55b159faae5ec995cf01,Dünyanın En Harika Fikri,eksik parça yayınları,John Farndon,""80,40"",320,https://asset.kitapsepeti.com/dunyanin-en-harika-fikri-315857-39-O.jpg,9786057939913";
"64bd55b459faae5ec995cf02,Müzikte Sihirli Sayılar,cinius yayınları,Süleyman Gökhun Tanyer,""167,40"",340,https://asset.kitapsepeti.com/muzikte-sihirli-sayilar-246958-38-O.jpg,9786257408653";
"64bd55b759faae5ec995cf03,İnsan ve Makine,orenda,Daniel Newman,""94,50"",272,https://asset.kitapsepeti.com/insan-ve-makine-350988-38-O.jpg,9786050674057";
"64bd55bb59faae5ec995cf04,Mecmü` Atü` Ş-Sanayi,kriter yayınları,Serdal Kara,""161,70"",508,https://asset.kitapsepeti.com/mecmu-atu-s-sanayi-357590-38-O.jpg,9786257130967";
"64bd55c959faae5ec995cf05,İstatistiğe Girişte SPSS,gece kitaplığı,Meltem Ekiz,""75,81"",123,https://asset.kitapsepeti.com/istatistige-giriste-spss-348234-38-O.jpg,9786257268813";
"64bd55cc59faae5ec995cf06,Sporda Bilimsellik ve Akademik Yaklaşımlar 2,gece kitaplığı,Ali Türker,""70,11"",232,https://asset.kitapsepeti.com/sporda-bilimsellik-ve-akademik-yaklasimlar-2-348226-38-O.jpg,9786257268882";
"64bd55cf59faae5ec995cf07,Manager and Leader Concepts and Management Trainee Programs in Organizational Matrix,gece kitaplığı,Gülay Tamer,""74,10"",239,https://asset.kitapsepeti.com/manager-and-leader-concepts-and-management-trainee-programs-in-organizational-matrix-348210-38-O.jpg,9786257268769";
"64bd55d259faae5ec995cf08,Sporda Bilimsellik ve Akademik Yaklaşımlar 1,gece kitaplığı,Abdullah Sencer Temel,""63,84"",206,https://asset.kitapsepeti.com/sporda-bilimsellik-ve-akademik-yaklasimlar-1-348194-38-O.jpg,9786257268318";
"64bd55d559faae5ec995cf09,Spor ve Bilim 5,gece kitaplığı,Aydın Pekel,""60,42"",210,https://asset.kitapsepeti.com/spor-ve-bilim-5-175855-38-O.jpg,9786257793698";
"64bd55d859faae5ec995cf0a,Çeltik Bitkisinde Demir Toksisitesi,gece kitaplığı,Güney Akınoğlu,""59,28"",161,https://asset.kitapsepeti.com/celtik-bitkisinde-demir-toksisitesi-246762-38-O.jpg,9786257702454";
"64bd55db59faae5ec995cf0b,Hayvanların Gizli Yaşamı,kolektif kitap,Peter Wohlleben,""53,60"",213,https://asset.kitapsepeti.com/hayvanlarin-gizli-yasami-206826-38-O.jpg,9786052205655";
"64bd55de59faae5ec995cf0c,Parçacıksal,timaş yayınları,Tim James,""84,00"",264,https://asset.kitapsepeti.com/parcaciksal-217331-38-O.jpg,9786050835779";
"64bd55e159faae5ec995cf0d,Darwin ve Darwincilik,dost kitabevi yayınları,Patrick Tort,""42,92"",126,https://asset.kitapsepeti.com/darwin-ve-darwincilik-356670-37-O.jpg,9789752983052";
"64bd55e459faae5ec995cf0e,Fizik ve Metafizik,i̇nsan yayınları,Jennifer Trusted,""107,20"",200,https://asset.kitapsepeti.com/fizik-ve-metafizik-230551-36-O.jpg,9789755748085";
"64bd55e759faae5ec995cf0f,Batı Düşüncesinde Dönüm Noktası,i̇nsan yayınları,Fritjof Capra,""110,55"",534,https://asset.kitapsepeti.com/bati-dusuncesinde-donum-noktasi-367554-36-O.jpg,9789755745220";
"64bd55ea59faae5ec995cf10,Ahtapotun Ruhu,beyaz baykuş yayınları,Sy Montgomery,""65,00"",312,https://asset.kitapsepeti.com/ahtapotun-ruhu-351096-36-O.jpg,9786254410093";
"64bd55ed59faae5ec995cf11,Mühendislik Kaya Mekaniği Cilt 2: Çözümlü Örnekler,gazi kitabevi,John Hudson,""88,56"",391,https://asset.kitapsepeti.com/muhendislik-kaya-mekanigi-cilt-2-cozumlu-ornekler-245944-35-O.jpg,9799758895648";
"64bd55f059faae5ec995cf12,Akışkanlar Mekaniği,gazi kitabevi,Müşerref Önal,""57,40"",134,https://asset.kitapsepeti.com/akiskanlar-mekanigi-250124-35-O.jpg,9799756009313";
"64bd55f359faae5ec995cf13,Einstein’ın Tanrısı,h2o kitap,Krista Tippett,""73,03"",271,https://asset.kitapsepeti.com/einsteinin-tanrisi-178927-35-O.jpg,9786056247361";
"64bd55f659faae5ec995cf14,Bilim Tarihi,pegem akademi yayıncılık,Hüseyin Gazi Topdemir,""127,92"",400,https://asset.kitapsepeti.com/bilim-tarihi-35461-361205-35-O.jpg,9786055885021";
"64bd55f959faae5ec995cf15,Uyurgezerler,phoenix yayınevi,Arthur Koestler,""129,60"",510,https://asset.kitapsepeti.com/uyurgezerler-329822-35-O.jpg,9786054657193";
"64bd55fd59faae5ec995cf16,Çoğul Gebelik,scala yayıncılık,Rıza Madazlı,""58,90"",209,https://asset.kitapsepeti.com/cogul-gebelik-245486-34-O.jpg,9789758535330";
"64bd560059faae5ec995cf17,Mimarlık Planlama ve Tasarım Alanında Araştırma ve Değerlendirmeler Mayıs Cilt 1,gece kitaplığı,H.Burçin Henden Şolt,""109,44"",366,https://asset.kitapsepeti.com/mimarlik-planlama-ve-tasarim-alaninda-arastirma-ve-degerlendirmeler-mayis-cilt-1-180267-34-O.jpg,9786257411530";
"64bd560359faae5ec995cf18,Sosyal ve Beşeri Bilimlerde Araştırma ve Değerlendirmeler Mayıs Cilt 1,gece kitaplığı,Aytaç Toptaş,""109,44"",465,https://asset.kitapsepeti.com/sosyal-ve-beseri-bilimlerde-arastirma-ve-degerlendirmeler-mayis-cilt-1-180597-34-O.jpg,9786257411554";
"64bd560659faae5ec995cf19,Sosyal ve Beşeri Bilimlerde Araştırma ve Değerlendirmeler Mayıs Cilt 2,gece kitaplığı,Ebru Nalan Sülün,""109,44"",410,https://asset.kitapsepeti.com/sosyal-ve-beseri-bilimlerde-arastirma-ve-degerlendirmeler-mayis-cilt-2-180598-34-O.jpg,9786257411547";
"64bd560a59faae5ec995cf1a,Sosyal ve Beşeri Bilimlerde Araştırma ve Değerlendirmeler Mayıs Cilt 3,gece kitaplığı,Elif Ural,""109,44"",411,https://asset.kitapsepeti.com/sosyal-ve-beseri-bilimlerde-arastirma-ve-degerlendirmeler-mayis-cilt-3-180600-34-O.jpg,9786257411561";
"64bd560d59faae5ec995cf1b,""Hiçbir Şey Dünyamızdan Daha İlginç Değil 365 Bilimsel Gerçek, Keşif ve Buluş"",phoenix yayınevi,Sharon Bertsch McGrayne,""79,20"",267,https://asset.kitapsepeti.com/hicbir-sey-dunyamizdan-daha-ilginc-degil-365-bilimsel-gercek-kesif-ve-bulus-244674-33-O.jpg,9789756565070";
"64bd561059faae5ec995cf1c,Dünyayı Değiştiren 100 Fikir,kolektif kitap,Jheni Osman,""83,75"",400,https://asset.kitapsepeti.com/dunyayi-degistiren-100-fikir-170260-31-O.jpg,9786058667976";
"64bd561459faae5ec995cf1d,Otomobili Tanıyalım,remzi kitabevi,Roy Johnstone,""28,48"",95,https://asset.kitapsepeti.com/otomobili-taniyalim-244030-31-O.jpg,9789751490520";
"64bd561759faae5ec995cf1e,501 İlginç Bilim Gerçeği,teleskop popüler bilim,Emre Erdoğan,""30,00"",64,https://asset.kitapsepeti.com/501-ilginc-bilim-gercegi-197552-31-O.jpg,9786052522189";
"64bd561a59faae5ec995cf1f,501 İlginç Bitki Gerçeği,teleskop popüler bilim,Emre Erdoğan,""30,00"",64,https://asset.kitapsepeti.com/501-ilginc-bitki-gercegi-197548-31-O.jpg,9786052522233";
"64bd561d59faae5ec995cf20,Ergonomi,nobel akademik yayıncılık,Alaettin Sabancı,""169,40"",488,https://asset.kitapsepeti.com/ergonomi-347624-31-O.jpg,9786055426798";
"64bd562059faae5ec995cf21,GNSS Uydularla Konum Belirleme Sistemleri,nobel akademik yayıncılık,Ferruh Yıldız,""103,95"",280,https://asset.kitapsepeti.com/gnss-uydularla-konum-belirleme-sistemleri-185292-30-O.jpg,9786051332659";
"64bd562359faae5ec995cf22,Bilimlerin Geçmişinden Tarih Üretmek,i̇letişim yayınevi,Kostas Gavroğlu,""123,20"",303,https://asset.kitapsepeti.com/bilimlerin-gecmisinden-tarih-uretmek-229855-30-O.jpg,9789750504150";
"64bd562659faae5ec995cf23,Leonardo’nun Beyni,paloma yayınevi,Leonard Shlain,""79,06"",292,https://asset.kitapsepeti.com/leonardonun-beyni-240286-30-O.jpg,9786059200585";
"64bd562959faae5ec995cf24,Evren Sayılarla Konuşur,ayrıntı yayınları,Graham Farmelo,""69,30"",304,https://asset.kitapsepeti.com/evren-sayilarla-konusur-240494-30-O.jpg,9786053145165";
"64bd562d59faae5ec995cf25,Dijital Dönüşüm,maltepe üniversitesi kitapları,Gonca Telli Yamamoto,""36,00"",580,https://asset.kitapsepeti.com/dijital-donusum-30088-262659-30-O.jpg,9786052314340";
"64bd563059faae5ec995cf26,""Güreşçilerde Reaktif Kuvvet İndeksi, Maksimal Kuvvet ve Anaerobik Güç"",akademisyen kitabevi,Mehmet Özal,""57,40"",85,https://asset.kitapsepeti.com/gurescilerde-reaktif-kuvvet-indeksi-maksimal-kuvvet-ve-anaerobik-guc-240174-29-O.jpg,9786257409407";
"64bd563359faae5ec995cf27,Kör Saatçi Ciltli,kuzey yayınları,Richard Dawkins,""117,25"",464,https://asset.kitapsepeti.com/kor-saatci-ciltli-350614-29-O.jpg,9786059909662";
"64bd563659faae5ec995cf28,Sanayileşme ve Kalkınma Dinamikleri Cilt: 1,akademisyen kitabevi,Erdem Koç,""246,00"",378,https://asset.kitapsepeti.com/sanayilesme-ve-kalkinma-dinamikleri-cilt-1-246945-29-O.jpg,9786257106740";
"64bd563959faae5ec995cf29,Comparative Theories And Methods,i̇bn haldun üniversitesi yayınları,Recep Şentürk,""392,40"",456,https://asset.kitapsepeti.com/comparative-theories-and-methods-364860-29-O.jpg,9786050690576";
"64bd563d59faae5ec995cf2a,Bir Süpernova Gördüm Sanki,cezve çocuk,Arzu Yurbaş,""50,40"",112,https://asset.kitapsepeti.com/bir-supernova-gordum-sanki-274943-29-O.jpg,9786057463302";
"64bd564059faae5ec995cf2b,İz Tarlası,fecr yayınları,Halil Yılmaz,""158,40"",304,https://asset.kitapsepeti.com/iz-tarlasi-366138-29-O.jpg,9786257879538";
"64bd564359faae5ec995cf2c,Güncel Fen Bilimleri Çalışmaları AYBAK 2020 Mart,akademisyen kitabevi,Berrin Topuz,""123,00"",147,https://asset.kitapsepeti.com/guncel-fen-bilimleri-calismalari-aybak-2020-mart-237362-29-O.jpg,9786052588772";
"64bd564659faae5ec995cf2d,Temel Nüfus Coğrafyası,aktif yayınevi,Vedat Şahin,""172,20"",232,https://asset.kitapsepeti.com/temel-nufus-cografyasi-237218-29-O.jpg,9786059940481";
"64bd564959faae5ec995cf2e,Duyusal Teknolojiler ve Online Alışveriş,akademisyen kitabevi,Serpil Kır Elitaş,""94,30"",214,https://asset.kitapsepeti.com/duyusal-teknolojiler-ve-online-alisveris-237002-29-O.jpg,9786257106115";
"64bd564c59faae5ec995cf2f,Yaşamla İlgili Bazı Robotların Mekanik Analizi,ekin basım yayın,Muharrem Zeytinoğlu,""46,11"",113,https://asset.kitapsepeti.com/yasamla-ilgili-bazi-robotlarin-mekanik-analizi-343330-28-O.jpg,9786257090087";
"64bd564f59faae5ec995cf30,Geometrik Cebir İle Doğanın Tam Simetrik Yapıları,akademisyen kitabevi,Abidin Kılıç,""73,80"",116,https://asset.kitapsepeti.com/geometrik-cebir-ile-doganin-tam-simetrik-yapilari-351179-28-O.jpg,9786257354691";
"64bd565259faae5ec995cf31,Evrim - Büyük Bir Fikrin Kısa Tarihi,a7 kitap,Gerard Cheshire,""65,00"",64,https://asset.kitapsepeti.com/evrim-buyuk-bir-fikrin-kisa-tarihi-266364-28-O.jpg,9786052191996";
"64bd565659faae5ec995cf32,Simetri - Düzen İlkesi,a7 kitap,David Wade,""65,00"",64,https://asset.kitapsepeti.com/simetri-duzen-ilkesi-266332-28-O.jpg,9786052191828";
"64bd565959faae5ec995cf33,Kurumsal Güven Bağlamında Güven Hizmet Sağlayıcı Trust Service Provider Güven Hizmetleri ve Karşılıklı Tanıma Sorunu,on i̇ki levha yayınları,Leyla Keser Berber,""100,10"",364,https://asset.kitapsepeti.com/kurumsal-guven-baglaminda-guven-hizmet-saglayici-trust-service-provider-guven-hizmetleri-ve-karsilikli-tanima-sorunu-316307-28-O.jpg,9786257899321";
"64bd565c59faae5ec995cf34,""Küresel İklim Değişikliğinin Belirleyici, Etkileri ve Karbondioksit Emisyonu Prejiksıyonu: Dünya Ve Türkiye Örneği 2018-2027"",gece kitaplığı,Ergün Şimşek,""65,55"",123,https://asset.kitapsepeti.com/kuresel-iklim-degisikliginin-belirleyici-etkileri-ve-karbondioksit-emisyonu-prejiksiyonu-dunya-ve-turkiye-ornegi-2018-2027-265748-28-O.jpg,9786257938105";
"64bd565f59faae5ec995cf35,İç Hastalıklarında İmmün Sistem İlişkili Aciller,palme yayıncılık,Devrim Bozkurt,""282,08"",308,https://asset.kitapsepeti.com/ic-hastaliklarinda-immun-sistem-iliskili-aciller-357868-28-O.webp,9786052824375";
"64bd566259faae5ec995cf36,Sosyal Bilimler,eğitim yayınevi - bilimsel eserler,Erkan Arslan,""159,90"",209,https://asset.kitapsepeti.com/sosyal-bilimler-28167-227159-28-O.jpg,9786257405270";
"64bd566559faae5ec995cf37,Popüler Bilim Seti 3 Kitap Takım,eksik parça yayınları,Dan Lewis,""176,88"",880,https://asset.kitapsepeti.com/populer-bilim-seti-3-kitap-takim-473151-28-O.jpg,9789992265697";
"64bd566859faae5ec995cf38,İcat Çıkarma 2 Kitaplık Set,eksik parça yayınları,Albert Jack,""127,30"",404,https://asset.kitapsepeti.com/icat-cikarma-2-kitaplik-set-316730-28-O.jpg,9789992265611";
"64bd566b59faae5ec995cf39,Camandıras ve Dalagöz Nekropolleri - Stratonikeia Çalışmaları 6,bilgin kültür sanat yayınları,Bilal Söğüt,""231,00"",135,https://asset.kitapsepeti.com/camandiras-ve-dalagoz-nekropolleri-stratonikeia-calismalari-6-237840-27-O.jpg,9786059636810";
"64bd566f59faae5ec995cf3a,Bilim Dünyası,akademisyen kitabevi,Fikri Akdeniz,""123,00"",280,https://asset.kitapsepeti.com/bilim-dunyasi-231858-27-O.jpg,9786257679817";
"64bd567359faae5ec995cf3b,Yeryüzünün Zamanı,metis yayınları,Marcia Bjornerud,""80,08"",216,https://asset.kitapsepeti.com/yeryuzunun-zamani-233238-27-O.jpg,9786053161967";
"64bd567759faae5ec995cf3c,Mimarlıkta Peyzaj Tasarımı,nobel akademik yayıncılık,Kolektif,""204,05"",548,https://asset.kitapsepeti.com/mimarlikta-peyzaj-tasarimi-233126-27-O.jpg,9786050331387";
"64bd567a59faae5ec995cf3d,Yeryüzünün Ötesi,ginko kitap,Amanda R. Hendrix,""88,80"",348,https://asset.kitapsepeti.com/yeryuzunun-otesi-345464-27-O.jpg,9786058023178";
"64bd567d59faae5ec995cf3e,Düzlerçamı Kızılçam Ormanında Antalya Uzaktan Algılama ile Toprak Üstü Orman Biyokütlesinin BElirlenmesi,kriter yayınları,Doğukan Doğu Yavaşlı,""46,20"",72,https://asset.kitapsepeti.com/duzlercami-kizilcam-ormaninda-antalya-uzaktan-algilama-ile-toprak-ustu-orman-biyokutlesinin-belirlenmesi-260942-27-O.jpg,9786257033824";
"64bd568059faae5ec995cf3f,Karbon Yakalama,pan yayıncılık,Howard J. Herzog,""83,75"",240,https://asset.kitapsepeti.com/karbon-yakalama-261198-27-O.jpg,9786059646734";
"64bd568359faae5ec995cf40,Canlılığın Oluşum Öyküsünde Renklerin Dansı,akıl çelen kitaplar,Ali Demirsoy,""84,00"",352,https://asset.kitapsepeti.com/canliligin-olusum-oykusunde-renklerin-dansi-234776-27-O.jpg,9786052382745";
"64bd569059faae5ec995cf41,Evrenin Çocukları,akıl çelen kitaplar,Ali Demirsoy,""98,00"",408,https://asset.kitapsepeti.com/evrenin-cocuklari-234768-27-O.jpg,9786052382868";
"64bd569459faae5ec995cf42,Bilim Toplumunda Bilgiyi Kime Nasıl Vermeli,akıl çelen kitaplar,Ali Demirsoy,""84,00"",360,https://asset.kitapsepeti.com/bilim-toplumunda-bilgiyi-kime-nasil-vermeli-234760-27-O.jpg,9786052382714";
"64bd569759faae5ec995cf43,Filoloji Alanında Araştırma ve Değerlendirmeler Cilt 2,gece kitaplığı,Gülnaz Kurt,""123,12"",189,https://asset.kitapsepeti.com/filoloji-alaninda-arastirma-ve-degerlendirmeler-cilt-2-175492-27-O.jpg,9786257342582";
"64bd569a59faae5ec995cf44,İktisadi ve İdari Bilimlerde Araştırma ve Değerlendirmeler Cilt 1,gece kitaplığı,Mustafa Mete,""159,60"",654,https://asset.kitapsepeti.com/iktisadi-ve-idari-bilimlerde-arastirma-ve-degerlendirmeler-cilt-1-175491-27-O.jpg,9786257342568";
"64bd569d59faae5ec995cf45,Filoloji Alanında Araştırma ve Değerlendirmeler Cilt 1,gece kitaplığı,Gülnaz Kurt,""115,14"",128,https://asset.kitapsepeti.com/filoloji-alaninda-arastirma-ve-degerlendirmeler-cilt-1-175490-27-O.jpg,9786257342681";
"64bd56a059faae5ec995cf46,İktisadi ve İdari Bilimlerde Araştırma ve Değerlendirmeler Cilt 2,gece kitaplığı,Mustafa Mete,""121,41"",500,https://asset.kitapsepeti.com/iktisadi-ve-idari-bilimlerde-arastirma-ve-degerlendirmeler-cilt-2-175489-27-O.jpg,9786257342698";
"64bd56a359faae5ec995cf47,Fen Bilimleri ve Matematikte Araştırma ve Değerlendirmeler,gece kitaplığı,Hasan Akgül,""115,14"",56,https://asset.kitapsepeti.com/fen-bilimleri-ve-matematikte-arastirma-ve-degerlendirmeler-175488-27-O.jpg,9786257342674";
"64bd56a659faae5ec995cf48,İlm-i Tahnit ve Tehyietü`l-Hayvanat Osmanlıca Aslı İle,çizgi kitabevi yayınları,Artin Ormanyan,""215,60"",392,https://asset.kitapsepeti.com/ilm-i-tahnit-ve-tehyietul-hayvanat-osmanlica-asli-ile-234368-27-O.jpg,9786051963136";
"64bd56a959faae5ec995cf49,Meraklısına Bilim,doğan kitap,Defne Üçer Şaylan,""61,60"",316,https://asset.kitapsepeti.com/meraklisina-bilim-261052-27-O.jpg,9786050970401";
"64bd56ac59faae5ec995cf4a,National Geographic Kids- İz Bırakanlar Seti 6 Kitap,beta yayınevi,Kolektif,""482,16"",340,https://asset.kitapsepeti.com/national-geographic-kids-iz-birakanlar-seti-6-kitap-316585-26-O.jpg,9780000999559";
"64bd56af59faae5ec995cf4b,Birleşik Alan Teorisi,e-kitap yayıncılık,Murat Ukray,""288,30"",666,https://asset.kitapsepeti.com/birlesik-alan-teorisi-226346-26-O.jpg,9786257157131";
"64bd56b259faae5ec995cf4c,Mühendisler için Malzeme Bilimine Giriş,literatür yayıncılık,James F. Shackelford,""913,50"",704,https://asset.kitapsepeti.com/muhendisler-icin-malzeme-bilimine-giris-344743-26-O.jpg,9789750407659";
"64bd56b559faae5ec995cf4d,Kozmostaki Evimiz,say yayınları,Martin Rees,""56,25"",200,https://asset.kitapsepeti.com/kozmostaki-evimiz-223138-26-O.jpg,9786050207118";
"64bd56b859faae5ec995cf4e,Sosyal Bilimler İçin Parametrik Veri Analizi,gazi kitabevi,Fatma Sönmez Çakır,""69,70"",274,https://asset.kitapsepeti.com/sosyal-bilimler-icin-parametrik-veri-analizi-225990-26-O.jpg,9789758396597";
"64bd56bb59faae5ec995cf4f,Kürtlerde Astronomi,dara yayınları,Mahmut Karacan,""47,12"",104,https://asset.kitapsepeti.com/kurtlerde-astronomi-317057-26-O.jpg,9786257304108";
"64bd56be59faae5ec995cf50,Bana Deli Derlerdi,panama yayıncılık,John Monahan,""55,80"",304,https://asset.kitapsepeti.com/bana-deli-derlerdi-177299-25-O.jpg,9786054401970";
"64bd56c159faae5ec995cf51,Paradoks,domingo yayınevi,Jim Al-Khalili,""75,04"",207,https://asset.kitapsepeti.com/paradoks-25910-198202-25-O.jpg,9786056260476";
"64bd56c459faae5ec995cf52,Dünya`nın En Güzel Öyküsü Kökenlerimizin Gizleri,telos yayıncılık,Hubert Reeves,""80,40"",161,https://asset.kitapsepeti.com/dunyanin-en-guzel-oykusu-kokenlerimizin-gizleri-269924-25-O.jpg,9789755450636";
"64bd56c759faae5ec995cf53,İslam Uygarlığında Astronomi Coğrafya ve Denizcilik,boyut yayın grubu,Fuat Sezgin,""3.612,50"",263,https://asset.kitapsepeti.com/islam-uygarliginda-astronomi-cografya-ve-denizcilik-242786-25-O.jpg,9789752306509";
"64bd56cb59faae5ec995cf54,Sistem,timaş yayınları,James Ball,""108,50"",352,https://asset.kitapsepeti.com/sistem-330602-25-O.jpg,9786050834598";
"64bd56d059faae5ec995cf55,The Progress of Invention in the Nineteenth Century,platanus publishing,Edward W. Byrn,""97,34"",546,https://asset.kitapsepeti.com/the-progress-of-invention-in-the-nineteenth-century-240386-25-O.jpg,9786257078375";
"64bd56d359faae5ec995cf56,The Gasoline Motor,platanus publishing,Harold Whiting Slauson,""46,50"",91,https://asset.kitapsepeti.com/the-gasoline-motor-240362-25-O.jpg,9786257078443";
"64bd56d759faae5ec995cf57,The Evolution Of Capitalism,platanus publishing,Pierre Joseph Proudhon,""83,70"",441,https://asset.kitapsepeti.com/the-evolution-of-capitalism-25072-240354-25-O.jpg,9786257078498";
"64bd56da59faae5ec995cf58,The Elements of Geology,platanus publishing,William Harmon Norton,""83,70"",473,https://asset.kitapsepeti.com/the-elements-of-geology-240346-25-O.jpg,9786257078504";
"64bd56dd59faae5ec995cf59,Steam Engines,platanus publishing,Steam Engines,""39,06"",75,https://asset.kitapsepeti.com/steam-engines-25065-240306-25-O.jpg,9786257078672";
"64bd56e059faae5ec995cf5a,Rough and Tumble Engineering,platanus publishing,James H. Maggard,""44,64"",99,https://asset.kitapsepeti.com/rough-and-tumble-engineering-240290-25-O.jpg,9786257078665";
